object_tag,num_obj,Pr,vflag,RA,DEC,PLATE,FIBERID,MJD,rabsmag_NSA,Z,SFR,sSFR,BPTclass,HImass,u_r,g_r,u_r_err,g_r_err
426372.0,13.0,-0.0430759814195698,0,162.1045281832496,38.35284191955032,2007,376,53474,-16.892845153808594,0.0255694948136806,-1.2863768339157104,-10.25,1.0,,1.9401302337646484,0.6045894622802734,0.1337901895273701,0.0339925209405315
427294.0,22.0,0.3151493078803536,0,187.90264650148225,36.00752516803327,2010,247,53495,-15.871540069580078,0.0057475185021758,-1.6218291521072388,-9.73797607421875,1.0,8.13,1.2050390243530271,0.3799829483032226,0.063740690245791,0.0286656592302075
427490.0,21.0,-0.0015716127189038,0,195.79098049398064,28.489576365056173,2011,21,53499,-16.801910400390625,0.0179814510047435,-1.7676595449447632,-10.813615798950195,2.0,,1.8549909591674805,0.6462326049804688,0.3222015936352987,0.0374128759052373
427530.0,4.0,-0.8765710347186836,0,195.4972543313533,28.709500928219608,2011,85,53499,-16.598419189453125,0.0202320329844951,-1.673456788063049,-10.778666496276855,-1.0,,2.0288286209106445,0.6597433090209961,0.1661460034797292,0.0351452719252371
427618.0,8.0,0.065234084396891,0,194.7039545002063,28.54000423302582,2011,232,53499,-16.921770095825195,0.0209694094955921,-2.105128049850464,-11.210064888000488,-1.0,,2.330408096313477,0.6772384643554688,0.7968289489057807,0.0449290990896134
427686.0,9.0,0.6177425005108864,0,194.0482959692509,29.39823036075277,2011,371,53499,-16.606264114379883,0.0241015329957008,,,,,1.4805574417114258,0.5216941833496094,0.1193603490898961,0.0351568469195534
427756.0,6.0,-0.6895615700467593,0,194.9411144334716,29.89630240199537,2011,516,53499,-16.855335235595703,0.0217634420841932,-1.7214953899383545,-10.947839736938477,-1.0,,1.852130889892578,0.632476806640625,0.1226417754686758,0.0341305413854411
428488.0,21.0,-0.3117910508733478,0,208.1543343440036,38.07953075888981,2014,154,53460,-15.222580909729004,0.0079903826117515,,,,,0.4575395584106445,0.7882547378540039,0.129293284188754,0.0530937121724138
428502.0,19.0,-0.0588771727906877,0,207.7845926802968,38.18218713307353,2014,174,53460,-16.2872371673584,0.0094937058165669,-1.4162756204605105,-10.02641773223877,1.0,,1.5688838958740234,0.4614973068237304,0.1436690809061908,0.0303437026757965
428605.0,20.0,-0.037700310914669,0,206.92206801427213,38.42673880860012,2014,393,53460,-16.304075241088867,0.009060782380402,-1.3773773908615112,-9.773951530456545,1.0,,1.5101890563964844,0.390904426574707,0.1833728497785868,0.0351557170323065
428665.0,4.0,-0.6178594239915034,0,207.6597281616076,38.50947739534848,2014,483,53460,-16.78189468383789,0.01901819370687,-1.2984614372253418,-9.923587799072266,2.0,,1.4324684143066406,0.4360160827636719,0.1128925095081603,0.0320091004592993
428751.0,4.0,0.3767354037129485,0,209.40320137133,38.18986928614904,2014,637,53460,-16.226030349731445,0.0181911177933216,-2.0557940006256104,-10.943096160888672,2.0,,1.8541021347045896,0.6080703735351562,0.1085268035514552,0.036038575305591
429121.0,20.0,-0.0891930881431443,0,196.1040912662264,35.55724425633624,2016,232,53799,-15.456388473510742,0.0178270135074853,,,,,0.2433929443359375,0.0966901779174804,0.0660803742576771,0.0405407165847958
430482.0,12.0,0.0521348161148207,0,190.8908432826883,34.848415983464626,2020,608,53431,-16.964550018310547,0.0223263949155807,-0.8005151748657227,-9.192671775817873,1.0,,1.0681877136230469,0.2698535919189453,0.065379703775886,0.0300186144870084
431324.0,17.0,0.4507084497073546,0,199.1850950033009,35.74745546587644,2023,438,53851,-16.549152374267578,0.0173365082591772,-1.2440656423568726,-9.918731689453123,1.0,,1.4589805603027344,0.4462013244628906,0.0819210719850926,0.0387382572791082
431526.0,4.0,0.0355942493616403,0,206.02408104485065,32.097012439373366,2024,210,53503,-16.11111831665039,0.0155973089858889,-1.223921537399292,-9.49323558807373,1.0,,1.460979461669922,0.4409456253051758,0.0806861363476739,0.0315519184606189
432627.0,14.0,0.4561371869489686,0,207.63523213861805,33.61735993470403,2028,53,53818,-16.33823585510254,0.0141758937388658,-1.2750375270843506,-9.85319995880127,1.0,,1.587794303894043,0.5003118515014648,0.3133515402968673,0.0317049668028597
432658.0,9.0,-0.5411138741295329,0,206.02174491107056,33.91280822157736,2028,139,53818,-16.511552810668945,0.0172166638076305,-0.8694819808006287,-9.196231842041016,1.0,,1.155390739440918,0.3101539611816406,0.0634471736028907,0.0302529907573407
432715.0,4.0,-0.8038640641549338,0,205.71408925233263,34.04874021685329,2028,265,53818,-16.80934715270996,0.0245129838585853,,,,,1.0936594009399414,0.2604885101318359,0.1314316203450235,0.0406572722484558
432974.0,6.0,0.6394506476500242,0,196.1238494085616,31.273742052272805,2029,185,53819,-16.663597106933594,0.023147877305746,-0.864946186542511,-9.330434799194336,1.0,,1.0611753463745115,0.3124160766601562,0.1192837164923943,0.0626600197179218
433440.0,8.0,0.2558769716807644,0,167.89296131142694,37.24194450201898,2030,480,53499,-16.990215301513672,0.0250604562461376,-0.7801927328109741,-9.403204917907717,1.0,,1.2324790954589844,0.3476600646972656,0.0713335372669309,0.0303819338781065
433545.0,20.0,-0.1813904017302712,0,194.4357396676509,34.83957439212058,2031,46,53848,-16.875244140625,0.0153768109157681,-0.935690939426422,-9.57346534729004,1.0,,1.2498321533203125,0.4182262420654297,0.0634810191567813,0.0305773776584594
434860.0,7.0,-0.7581432904156625,0,178.08143192443674,35.40725440525177,2035,92,53436,-16.7426815032959,0.0213809143751859,-2.0018134117126465,-11.08730125427246,-1.0,,2.090433120727539,0.6582279205322266,0.122747286067091,0.0308370489350912
437491.0,12.0,0.0469034073485235,0,138.28038876133914,24.692821497671503,2087,249,53415,-16.93839454650879,0.0210311487317085,-1.057249903678894,-9.803179740905762,-1.0,,1.5582380294799805,0.4478740692138672,0.0795179138737985,0.0290322330750572
438616.0,6.0,-0.5995956961456325,0,165.50881813670603,36.76034378486812,2091,144,53447,-16.847949981689453,0.0247709359973669,-1.2291866540908811,-10.278685569763184,1.0,,1.9076051712036133,0.6056404113769531,0.1328932225710375,0.0435559323305796
