object_tag,num_obj,Pr,vflag,RA,DEC,PLATE,FIBERID,MJD,rabsmag_NSA,Z,SFR,sSFR,BPTclass,HImass,u_r,g_r,u_r_err,g_r_err,cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,w1mpro,w1sigmpro,w1snr,w2mpro,w2sigmpro,w2snr,w3mpro,w3sigmpro,w3snr,w4mpro,w4sigmpro,w4snr,W1-W2,W2-W3
382742.0,14.0,-0.0237987386300532,0,210.49021755667167,9.348482602677128,1809,335,53792,-16.901926040649414,0.0194044783711433,-0.7694637775421143,-9.413649559020996,1.0,,1.056196212768555,0.3744373321533203,0.0696541297342487,0.0672438490738038,135603.0,0.297983,-14.607963,210.49021756,9.3484826027,210.4901964,9.3485627,14.754,0.03,36.5,14.602,0.054,20.1,11.444,0.142,7.6,8.572,,1.8,0.15199999999999925,3.1579999999999995
382873.0,7.0,0.1876991105919445,0,212.00388151935985,9.338542457121124,1809,524,53792,-16.633567810058594,0.0241774301975965,-0.9295879602432252,-9.768718719482422,1.0,,1.3698225021362305,0.5450248718261719,0.2344168642584098,0.0335999975425525,135663.0,0.351208,-25.921608,212.00388152,9.3385424571,212.0038383,9.3386302,15.004,0.032,33.8,14.937,0.063,17.2,11.354,0.122,8.9,9.335,,0.1,0.06700000000000017,3.583
388196.0,9.0,0.1079743061047362,0,211.3517196838781,7.610570223307628,1824,380,53491,-16.760610580444336,0.0170190352946519,-1.1049085855484009,-9.586237907409668,1.0,,0.7955970764160156,0.3774757385253906,0.063272767574596,0.0295420124786398,138784.0,0.325071,-44.615727,211.35171968,7.6105702233,211.3516557,7.6106345,14.887,0.031,35.2,14.834,0.06,18.0,12.489,0.396,2.7,9.225,,0.2,0.053000000000000824,2.344999999999999
389674.0,4.0,0.507480196842579,0,218.91659419406164,5.723612548092175,1828,221,53504,-16.787071228027344,0.0245388373732566,-0.4599570333957672,-9.099921226501465,1.0,,1.2805919647216797,0.468332290649414,0.0994414642632001,0.0643656136477149,139504.0,0.205637,90.449461,218.91659419,5.7236125481,218.9166516,5.7236121,15.183,0.034,31.5,15.045,0.076,14.2,10.987,0.103,10.5,7.999,0.175,6.2,0.1379999999999999,4.058
393386.0,17.0,-0.221935816456777,0,210.12744841971,34.660458796027385,1838,154,53467,-15.592646598815918,0.0147353755310177,,,,,1.1571321487426758,0.3133296966552734,0.1118543980349753,0.0320600305828536,141760.0,0.495332,-127.886869,210.12744842,34.660458796,210.1273164,34.6603743,15.038,0.032,33.4,14.696,0.053,20.5,12.579,0.432,2.5,9.017,0.457,2.4,0.3420000000000005,2.116999999999999
393388.0,4.0,0.2207348008054336,0,210.12641530309315,34.26000146566691,1838,163,53467,-16.983165740966797,0.0270343516021966,-1.4469283819198608,-10.545336723327637,1.0,,1.861043930053711,0.5921173095703125,0.105823934998804,0.1500088943837827,141761.0,0.045342,-93.941095,210.1264153,34.260001466,210.1264001,34.2600006,15.235,0.034,31.6,15.24,0.072,15.1,12.094,,2.0,9.117,,0.1,-0.005000000000000782,3.146000000000001
393395.0,5.0,-0.2737590465349612,0,209.9424814382837,34.84752970538256,1838,178,53467,-16.926197052001953,0.0123001961037516,-1.0941716432571411,-9.77983856201172,1.0,8.92,1.3570842742919922,0.3094711303710937,0.1658594286184362,0.0581982590988031,141764.0,1.451782,-96.893775,209.94248144,34.847529705,209.9419936,34.8474813,15.257,0.038,28.9,15.115,0.071,15.3,12.439,0.331,3.3,8.733,,0.2,0.14199999999999946,2.676
393746.0,4.0,0.4655744232385741,0,211.4675771694509,34.74530765648655,1839,342,53471,-16.125179290771484,0.0132907498627901,-2.1645727157592773,-10.810903549194336,2.0,,1.8397817611694336,0.5876197814941406,0.4295909973108895,0.0367602007051546,141937.0,0.057308,-75.657072,211.46757717,34.745307656,211.4675584,34.7453116,15.01,0.031,35.0,15.017,0.057,19.1,12.935,0.469,2.3,9.504,,-0.2,-0.006999999999999673,2.081999999999999
393757.0,8.0,-0.0258541305353582,0,212.3817164134993,35.4404316348743,1839,401,53471,-16.394317626953125,0.0118461195379495,-1.1262710094451904,-9.202718734741213,1.0,,1.4585590362548828,0.3246822357177734,0.1155153036189391,0.03587505498973,141940.0,2.359092,-67.538453,212.38171641,35.440431635,212.3809731,35.440682,15.218,0.034,32.2,15.004,0.06,18.2,12.22,0.265,4.1,8.725,0.262,4.1,0.2140000000000004,2.783999999999999
393896.0,25.0,0.1668374136983722,0,216.0712876596716,32.67522086446377,1840,137,53472,-16.986295700073242,0.0142643377184867,-0.8400351405143738,-9.618633270263672,1.0,8.97,1.224034309387207,0.3752613067626953,0.0849013547745073,0.0323395192168895,142004.0,0.13645,-44.497214,216.07128766,32.675220864,216.0712561,32.6752479,13.886,0.025,43.7,13.705,0.03,36.4,10.308,0.056,19.3,8.055,0.163,6.6,0.18099999999999916,3.3970000000000002
393899.0,18.0,-0.2601834598872986,0,216.11304350649496,32.95202225111361,1840,146,53472,-16.708999633789062,0.0068641719408333,-1.8692659139633176,-10.486928939819336,2.0,8.76,1.4531145095825195,0.5191020965576172,0.0939462450209993,0.0335919153600837,142006.0,2.237674,-165.416834,216.11304351,32.952022251,216.112857,32.9514207,15.125,0.043,25.5,15.069,0.071,15.4,12.618,,0.6,9.061,,-1.0,0.05599999999999916,2.4510000000000005
394020.0,25.0,0.1845680948728765,0,215.33135833080263,34.53188750467242,1840,457,53472,-16.71759796142578,0.0108906328678131,-0.687944769859314,-9.718456268310549,1.0,,1.5364809036254885,0.5524654388427734,0.0583649075434549,0.0288609634424792,142057.0,0.129659,-104.478443,215.33135833,34.531887505,215.331316,34.5318785,13.004,0.024,45.6,12.878,0.025,43.0,8.868,0.024,44.4,6.686,0.061,17.7,0.12599999999999945,4.01
394250.0,6.0,-0.5651470046240321,0,216.68661837718733,33.52031494885708,1841,329,53491,-16.03723907470703,0.0128249553963541,-1.5337730646133425,-9.90684700012207,1.0,,1.8001813888549805,0.4652471542358398,0.1580071310924062,0.0389922173176272,142122.0,0.423691,-151.214752,216.68661838,33.520314949,216.6865504,33.5202118,15.285,0.034,31.6,15.101,0.06,18.1,12.751,,0.5,8.873,,1.4,0.18399999999999928,2.3500000000000014
394370.0,17.0,-0.0089347583057218,0,219.2699690265924,33.00566424942249,1841,593,53491,-16.377918243408203,0.0123575301840901,-1.1562354564666748,-9.677928924560549,1.0,8.87,1.2411975860595703,0.3696613311767578,0.0762468975541706,0.0305406523944883,142157.0,0.336435,0.500481,219.26996903,33.005664249,219.26997,33.0057577,14.92,0.033,33.1,14.749,0.053,20.6,12.468,0.319,3.4,8.723,,1.1,0.17099999999999937,2.2810000000000006
394618.0,7.0,0.173629120502295,0,220.91028272691324,32.33408366093523,1842,501,53501,-16.673412322998047,0.0158803220838308,-1.0393664836883545,-9.615036010742188,1.0,9.0,1.1168975830078125,0.314239501953125,0.0925197668980449,0.0302331861437615,142282.0,0.450963,70.294143,220.91028273,32.334083661,220.9104223,32.3341259,15.193,0.032,33.9,15.097,0.059,18.4,12.19,0.265,4.1,9.306,,0.3,0.09600000000000009,2.907
397551.0,7.0,0.0608968898790745,0,237.4687989362884,24.786163191396312,1850,204,53786,-16.560457229614258,0.0230182670056819,-1.578133225440979,-10.466238975524902,1.0,,1.8533945083618164,0.6184186935424805,0.1212903561608345,0.0514792592572585,144144.0,0.29035,-90.13595,237.46879894,24.786163191,237.4687101,24.786163,15.14,0.033,32.9,15.007,0.063,17.2,12.226,0.228,4.8,9.009,,1.5,0.1330000000000009,2.780999999999999
397806.0,22.0,-0.4655358357110402,0,240.8930842509893,23.8736932103372,1851,115,53524,-16.863628387451172,0.0333835706114769,-1.5502808094024658,-11.152873039245604,-1.0,,1.5686683654785156,0.5217247009277344,0.0747790102623892,0.0298826616262461,144310.0,4.131405,-48.549211,240.89308425,23.87369321,240.8921436,23.8744529,14.504,0.03,36.8,14.527,0.048,22.6,12.634,,-1.2,9.04,,-0.8,-0.022999999999999687,1.892999999999999
398477.0,8.0,-0.3696797955302729,0,244.4874386943527,21.967711733882588,1853,535,53566,-16.05135154724121,0.0143682099878788,-1.2807954549789429,-9.561342239379885,1.0,,1.1815929412841797,0.3206701278686523,0.1096887666118018,0.030911407799937,144734.0,0.273299,-92.290335,244.48743869,21.967711734,244.4873569,21.9677087,15.107,0.034,32.2,15.035,0.068,16.0,12.469,0.428,2.5,8.736,,0.7,0.07199999999999918,2.5660000000000007
406754.0,9.0,0.6636842595692924,0,126.0904282944968,22.54029314607366,1927,540,53321,-16.595767974853516,0.0203295275568962,-1.9137991666793823,-11.028427124023438,2.0,,1.9952068328857424,0.6918888092041016,0.1739529941355331,0.0330799133910859,146025.0,0.149933,-115.219973,126.09042829,22.540293146,126.0903875,22.5402754,14.903,0.036,29.8,14.765,0.075,14.5,11.679,0.253,4.3,8.434,0.389,2.8,0.1379999999999999,3.0860000000000003
406757.0,4.0,-0.5774739549429121,0,126.44906698222424,21.879410587996816,1927,546,53321,-16.543710708618164,0.0157080963253974,-1.6607805490493774,-10.34751033782959,1.0,,1.845078468322754,0.5349273681640625,0.1570281035505976,0.0466275723153365,146026.0,1.245612,-175.002257,126.44906698,21.879410588,126.4490345,21.8790659,15.244,0.042,25.8,15.055,0.084,12.9,12.122,0.361,3.0,8.357,,1.0,0.18900000000000006,2.933
409446.0,5.0,-0.7005115700235051,0,137.6408682500066,29.70354544313233,1936,466,53330,-16.96181869506836,0.0223101042211055,-1.6691746711730957,-10.752252578735352,-1.0,,2.2533111572265625,0.6343479156494141,0.1935579848903016,0.0596882053542478,147358.0,0.22374,-89.578795,137.64086825,29.703545443,137.6407967,29.7035459,15.046,0.036,30.5,15.121,0.085,12.8,12.458,,-0.5,8.83,,-0.3,-0.07500000000000107,2.6630000000000003
411280.0,17.0,-0.3592922145744229,0,145.22889738979967,32.35628618568541,1943,95,53386,-16.834102630615234,0.022920474410057,-1.1660512685775757,-9.98434352874756,1.0,,1.4721288681030271,0.5631523132324219,0.1291901744474107,0.0372650172524448,148015.0,0.374392,-162.319793,145.22889739,32.356286186,145.22886,32.3561871,14.82,0.032,34.2,14.628,0.056,19.4,10.963,0.132,8.2,9.103,0.511,2.1,0.19200000000000017,3.665000000000001
411382.0,6.0,0.2441392415970219,0,143.76706059927753,31.82124115889069,1943,272,53386,-16.915233612060547,0.0220106337219476,,,,,1.3779172897338867,0.4527416229248047,0.0719695738159226,0.0306506997367121,148045.0,0.081683,151.599911,143.7670606,31.821241159,143.7670733,31.8212212,14.946,0.034,31.8,15.014,0.078,14.0,11.808,0.241,4.5,8.388,,1.8,-0.06799999999999962,3.2059999999999995
412814.0,18.0,-0.4140353763497605,0,149.36829518080862,34.12381145516799,1948,176,53388,-16.863296508789062,0.0174629278481006,-1.0899776220321655,-9.875396728515623,1.0,9.03,1.3246517181396484,0.4355907440185547,0.1807493980068277,0.0313521172606139,148465.0,0.170901,-29.433872,149.36829518,34.123811455,149.368267,34.1238528,14.651,0.032,34.3,14.439,0.056,19.6,11.204,0.179,6.1,8.296,,1.0,0.21199999999999974,3.2349999999999994
413571.0,20.0,0.2778268042182131,0,149.76997045143133,30.47363636563613,1950,474,53436,-16.555747985839844,0.0214235130697488,-0.5374875664710999,-8.800118446350098,1.0,,1.079265594482422,0.2569637298583984,0.116993368472324,0.0634297460208719,148736.0,0.128806,-50.75712,149.76997045,30.473636366,149.7699383,30.473659,14.985,0.035,31.2,14.205,0.045,23.9,9.969,0.062,17.4,6.887,0.1,10.8,0.7799999999999994,4.236000000000001
414411.0,11.0,0.1407305435274436,0,151.05242105675157,31.254163358458747,1953,360,53358,-16.797283172607422,0.0204393770545721,-1.5047169923782349,-10.54509449005127,2.0,,1.9861736297607424,0.6142234802246094,0.0766711209061901,0.0300269839240806,149063.0,0.168637,133.354311,151.05242106,31.254163358,151.0524609,31.2541312,14.848,0.033,33.0,14.766,0.062,17.6,12.058,,1.5,8.879,,0.4,0.08200000000000074,2.708
417549.0,9.0,-0.1762801305380721,0,173.23893774236947,31.47551513301397,1974,155,53430,-16.431196212768555,0.033130656927824,,,,,0.3211612701416015,-0.1657543182373047,0.0808494703363361,0.0407099352148706,150138.0,1.097285,-71.766885,173.23893774,31.475515133,173.2385983,31.4756105,16.135,0.058,18.8,14.397,0.048,22.8,9.731,0.045,24.1,6.586,0.06,18.1,1.7380000000000013,4.666
418988.0,23.0,0.3235349956601693,0,170.40379732057082,32.429474953372235,1979,423,53431,-16.02170181274414,0.0448482409119606,-0.0961671397089958,-9.928314208984377,1.0,,1.5059890747070312,0.841130256652832,,,150807.0,1.405837,53.305781,170.40379732,32.429474953,170.4041683,32.4297083,13.768,0.025,43.0,13.468,0.03,35.7,9.364,0.035,31.2,7.341,0.108,10.1,0.3000000000000007,4.103999999999999
