object_tag,num_obj,Pr,vflag,RA,DEC,PLATE,FIBERID,MJD,rabsmag_NSA,Z,SFR,sSFR,BPTclass,HImass,u_r,g_r,u_r_err,g_r_err
461609.0,8.0,-0.8216526269219593,1,228.18153941531963,23.350151541699493,2155,172,53820,-16.639171600341797,0.0161142405122518,-1.132453680038452,-9.764321327209473,1.0,,1.2641096115112305,0.3846244812011719,0.0891538728820257,0.0309718133680183
463767.0,21.0,-0.112573186914932,1,232.37288077809,26.00519140336943,2160,626,53885,-16.675655364990234,0.0067325020208954,-1.2072404623031616,-8.846250534057617,1.0,9.32,0.66143798828125,0.1210575103759765,0.0613805747589698,0.0297382094233086
464204.0,20.0,0.0386051701005185,1,232.4428977414032,20.751485224981494,2162,204,54207,-15.854005813598633,0.006636144593358,-1.4852133989334106,-9.718363761901855,1.0,,1.4551658630371094,0.3768348693847656,0.0953547285873048,0.0307804239344067
464618.0,7.0,-0.6565182801067341,1,232.35400922943296,25.997124709171143,2163,364,53823,-15.542946815490724,0.0067694275639951,-1.6361536979675293,-9.285868644714355,1.0,,0.7941446304321289,0.205698013305664,0.0743651270891224,0.0301489629033829
464848.0,11.0,-0.2109364822040397,1,232.8720106522396,18.554438020587693,2164,207,53886,-14.010805130004885,0.0068377908319234,-2.0796384811401367,-9.548373222351074,1.0,,1.0128393173217771,0.3312635421752929,0.14988745651316,0.076914127892414
465131.0,17.0,0.5255780672312277,1,234.97831527308824,23.344504611862547,2165,141,53917,-16.378252029418945,0.0143173364922404,-1.345145583152771,-10.011138916015623,1.0,,1.4462413787841797,0.4772548675537109,0.1121342601675638,0.0312353991453363
466105.0,23.0,-0.2453157860657112,1,236.51384049748955,18.33796657169862,2167,583,53889,-15.201058387756348,0.0068936683237552,-1.7972655296325684,-9.788080215454102,1.0,,1.3480653762817385,0.3893241882324219,0.0721595660831365,0.0288016215116874
466496.0,25.0,-0.1723843450950157,1,236.954150521079,22.050913634081684,2169,41,53556,-16.69023895263672,0.0314019732177257,,,,,0.4249343872070312,-0.2613372802734375,0.0628849106174836,0.0334832619485719
466596.0,15.0,0.0941211698550635,1,236.17546349336243,23.03608127629809,2169,238,53556,-16.940717697143555,0.0209342744201421,-1.220773696899414,-10.438888549804688,1.0,,1.838700294494629,0.6214752197265625,0.1114570630385944,0.0295623493306095
466865.0,20.0,0.7249469385159135,1,238.66006360732104,16.610450451905997,2170,87,53875,-15.58158016204834,0.0079770823940634,-1.519002079963684,-9.493420600891112,1.0,9.12,1.203108787536621,0.3733167648315429,0.0660130326502287,0.0293053160030007
467185.0,4.0,0.9885397036682734,1,238.79558278141675,21.33893345681337,2171,45,53557,-16.277963638305664,0.0169417355209589,-1.35267436504364,-9.791175842285156,1.0,,1.5797014236450195,0.4315662384033203,0.3438345910084207,0.0338913854301249
467226.0,9.0,-0.8833569305528124,1,238.36630187510187,20.968146840990908,2171,126,53557,-16.729862213134766,0.0185551848262548,-0.5920413732528687,-8.777173042297363,1.0,,0.7322769165039062,0.2234668731689453,0.0657188967305647,0.0299906904652048
467327.0,8.0,-0.5849031163982039,1,237.2116883437681,21.303511063368287,2171,297,53557,-16.29941177368164,0.0166647192090749,-1.5111111402511597,-10.04957389831543,1.0,,1.770646095275879,0.4822807312011719,0.1613763688520004,0.0373533929380788
467338.0,11.0,0.7373927854282327,1,237.2310609132896,21.7592293095681,2171,313,53557,-15.359048843383787,0.0066927131265401,-1.408352613449097,-9.071513175964355,1.0,,0.7049493789672852,0.2991180419921875,0.0977823782409785,0.0322106607304807
467454.0,4.0,0.5044687827605047,1,239.31344621006,22.33349053234428,2171,519,53557,-16.44866943359375,0.0145755922421813,-2.1711111068725586,-11.042516708374023,-1.0,,1.8946943283081048,0.6513452529907227,0.4955606424132557,0.051004724603777
467733.0,4.0,-0.4508085105942611,1,238.0101643388697,19.92799993480328,2172,338,54230,-16.4119930267334,0.0184898432344198,-1.1757712364196775,-9.774999618530272,1.0,,1.3503694534301758,0.4720973968505859,0.0995398756599052,0.0385960264295796
468584.0,21.0,-0.2456522434389269,1,239.10694395562464,16.446846776225698,2196,315,53534,-16.940921783447266,0.0166262220591306,-1.040284276008606,-9.690075874328612,1.0,9.11,1.3330116271972656,0.420389175415039,0.0718955834319366,0.0290510109806764
469762.0,21.0,-0.1635362770494348,1,240.05761130544488,17.848380966434565,2199,271,53556,-15.159361839294434,0.0068489457480609,-1.6611826419830322,-9.426956176757812,1.0,,1.0603885650634766,0.2708768844604492,0.0656073477212685,0.02985722516306
471030.0,8.0,-0.2058558034369481,1,247.16149620609087,13.39934420199558,2203,174,53915,-16.67609214782715,0.0165381450206041,-1.0009925365447998,-9.351852416992188,-1.0,,1.0573720932006836,0.2639923095703125,0.0613217311758148,0.0286402666830634
471545.0,17.0,-0.0121802083354877,1,241.3708225733,21.053847854551687,2205,277,53793,-16.77812957763672,0.0161688979715108,-0.75885409116745,-8.664761543273926,1.0,,0.7067012786865234,0.1593570709228515,0.0804066656931911,0.031179854670767
474640.0,6.0,-0.1233813687451288,1,169.54647253815585,26.38624925591036,2216,263,53795,-16.000553131103516,0.0093834772706031,-1.3111110925674438,-9.450739860534668,1.0,8.52,1.081584930419922,0.3462171554565429,0.0897647417756279,0.053857907486852
475295.0,10.0,-0.2497157445836106,1,171.36233262472476,26.34742178693057,2218,267,53816,-15.634946823120115,0.0092544965445995,-1.63974928855896,-9.738432884216309,1.0,8.12,1.3045377731323242,0.3717765808105469,0.0689266523420441,0.0306056246250789
477443.0,5.0,0.5720677836933775,1,180.45215052380848,29.95541407913796,2224,640,53815,-16.84032440185547,0.0103509062901139,-1.0714070796966553,-9.48868179321289,1.0,8.85,1.282123565673828,0.3973655700683594,0.1229818056899994,0.0400909191877001
477525.0,23.0,0.4062700912409974,1,180.2745604607045,28.995267462387574,2225,140,53729,-16.498266220092773,0.0099029233679175,-1.1414309740066528,-9.847519874572754,1.0,8.61,1.4337339401245115,0.4885826110839844,0.1127387515328239,0.0299254594148688
477943.0,5.0,0.119833633164084,1,179.5081685452225,28.056732425436618,2226,337,53819,-16.773212432861328,0.0123681295663118,-1.8108694553375244,-10.655303001403809,-1.0,,2.4869585037231445,0.6663646697998047,0.5403722390575675,0.0597475406160987
479250.0,5.0,0.5055617749049435,1,182.3945032085533,29.33571620110134,2230,320,53799,-16.27328109741211,0.0128443306311964,-2.287266969680786,-11.489444732666016,1.0,8.55,1.180561065673828,0.344090461730957,0.1241008976070306,0.0550640582602589
479293.0,19.0,-0.4746980839092981,1,182.4827103940048,29.899898973735034,2230,392,53799,-16.427217483520508,0.0128277894109487,-1.0578100681304932,-9.506250381469728,1.0,,1.281294822692871,0.4014358520507812,0.0616118586569971,0.0502753361507225
482468.0,15.0,-0.1164182013578362,1,194.3087315332098,27.25370916174192,2240,150,53823,-16.69601821899414,0.0174790620803833,-1.8484998941421509,-10.873893737792969,-1.0,,2.359102249145508,0.6847171783447266,0.1850901415506025,0.0314754532024189
482524.0,4.0,-0.0556172196341828,1,193.4451172535652,27.48750689834125,2240,235,53823,-16.535240173339844,0.0169362742453813,-1.081622838973999,-9.57939624786377,1.0,,1.0294265747070312,0.3471584320068359,0.1500293255031193,0.0431855780401309
482757.0,5.0,0.2283488986723238,1,194.882888341056,27.861300889634336,2240,597,53823,-16.337865829467773,0.0155467735603451,-2.261666774749756,-11.193081855773926,-1.0,,1.9776115417480469,0.6987447738647461,0.2114350484402831,0.0325156120271063
483163.0,14.0,0.5686279745518377,1,195.090290655907,27.898559638524684,2241,548,54169,-16.68788719177246,0.0162589754909276,-2.1620914936065674,-11.298304557800291,-1.0,,1.9781923294067385,0.6693820953369141,0.1085603561714228,0.0310965019760483
483409.0,5.0,-0.1093867698005664,1,195.9743189052372,27.821967048076225,2242,410,54153,-16.259950637817383,0.0165512077510356,-2.133004903793335,-11.084722518920898,-1.0,,1.9415044784545896,0.6266355514526367,0.1445182439510246,0.0639831810074684
483423.0,9.0,-0.0993283383889988,1,195.6357426920638,27.39350966458887,2242,432,54153,-16.69902992248535,0.0182028245180845,-1.0228699445724487,-9.473821640014648,1.0,,1.135467529296875,0.3317832946777344,0.0805357043463406,0.0314581605186863
483478.0,12.0,-0.5503044125695409,1,196.78425876394303,28.08053508656293,2242,534,54153,-16.665491104125977,0.016453618183732,-1.1566461324691772,-9.374274253845217,1.0,,0.9433650970458984,0.3385963439941406,0.0826383463276302,0.0320402054439053
483690.0,7.0,0.0466779733348132,1,198.45531901166152,27.4693065005058,2243,429,53794,-16.89425277709961,0.0210821814835071,-1.5796536207199097,-10.647989273071287,2.0,,1.593891143798828,0.5783538818359375,0.1068883747338926,0.0325432404264624
484583.0,6.0,-0.5855062749113293,1,204.97377202328207,26.13702796391749,2246,191,53767,-16.61336326599121,0.0172730106860399,-1.1814130544662476,-9.84140682220459,1.0,9.0,1.3867483139038086,0.4002456665039062,0.0866859367917965,0.0307971646521774
489148.0,5.0,-0.2419600722526378,1,131.676502459208,18.097021121985843,2279,473,53708,-16.977554321289062,0.0207611080259084,-1.0760442018508911,-9.91851806640625,1.0,9.29,1.3784065246582031,0.3972988128662109,0.0821587987872312,0.0313855852917705
489762.0,19.0,0.4497397464680674,1,134.97483189026914,21.15157088092576,2282,150,53683,-16.985973358154297,0.01032439712435,-1.1841622591018677,-9.99180507659912,1.0,,1.4776744842529297,0.4463672637939453,0.0653927136328438,0.0301304812007629
490274.0,7.0,0.7419295176690409,1,136.341485192132,21.62276667035556,2284,149,53708,-16.798078536987305,0.0102153168991208,-1.3653687238693235,-9.90720272064209,2.0,,1.0146760940551758,0.3098506927490234,0.0782200695982705,0.0311328322336971
490286.0,11.0,-0.1360861996897772,1,135.94268373994424,21.86090128996273,2284,189,53708,-16.393404006958008,0.0095684845000505,-1.0889829397201538,-9.278255462646484,1.0,,1.088200569152832,0.2932796478271484,0.0665555573815933,0.0335461794315597
490570.0,7.0,0.6207133669903834,1,136.44208387726536,18.59792321952653,2285,143,53700,-16.463212966918945,0.0118296658620238,-1.31545889377594,-9.723350524902344,1.0,,1.3871183395385742,0.414346694946289,0.0945579871803088,0.0710450476394729
492237.0,17.0,-0.4433837426678738,1,143.81734207469677,20.53571504156188,2292,242,53713,-16.424182891845703,0.014004229567945,-1.075945496559143,-9.46090602874756,1.0,,1.0967531204223633,0.3460807800292969,0.0637902159838367,0.030948464606225
496508.0,6.0,0.1944094715161938,1,157.11904237431762,25.84709862165992,2349,528,53734,-16.60982894897461,0.0170479342341423,-1.4919220209121704,-10.270336151123049,1.0,,1.6027154922485352,0.5593795776367188,0.1183584203434512,0.0667867030610582
497719.0,17.0,-0.0938052307717135,1,157.93037645891172,29.68261923541479,2354,193,53799,-16.885929107666016,0.0211996939033269,-0.9981448650360109,-9.803962707519531,1.0,,1.3042945861816406,0.4451522827148437,0.0883054987275635,0.0305908160674094
498020.0,16.0,-0.107252786503013,1,160.97594701315114,25.359256784378047,2355,234,53792,-16.994295120239258,0.0182902608066797,-1.1030265092849731,-9.83432674407959,1.0,8.92,1.4653797149658203,0.4424934387207031,0.0758731072048089,0.0309419743799877
499280.0,15.0,0.0451844329503869,1,163.95797012371614,29.521568258226765,2359,522,53826,-16.528703689575195,0.0216969363391399,,,,,1.5367374420166016,0.5064544677734375,0.1251090537153174,0.0335879200874653
499623.0,9.0,-0.1378863289754718,1,144.58487735470163,19.36254993865124,2361,142,53762,-16.634458541870117,0.0149635085836052,-0.9719163775444032,-9.538561820983888,1.0,,1.3450345993041992,0.4591999053955078,0.0757732151300147,0.0319699804436084
499645.0,19.0,0.3629059295929639,1,143.76438372877757,18.493267234309226,2361,209,53762,-16.984113693237305,0.0081690177321434,-0.9172932505607604,-9.509739875793455,1.0,8.79,0.7459869384765625,0.1958217620849609,0.0547426701147038,0.027941594931673
500582.0,6.0,-0.1575695432464887,1,154.07651274802848,20.73901218740136,2365,84,53739,-16.801481246948242,0.024563580751419,-1.0328634977340698,-9.884865760803224,1.0,,1.704763412475586,0.4996376037597656,0.0932126248871419,0.0319584199950048
501312.0,16.0,-0.0172343284207618,1,156.80751253058014,23.031228742742364,2367,354,53763,-16.950679779052734,0.0133120203390717,-0.8900875449180603,-9.213157653808594,1.0,9.04,1.0161123275756836,0.2341194152832031,0.0625376347489338,0.0296002805870192
501599.0,18.0,0.1346313454548325,1,141.21544768502346,17.261595856493077,2368,356,53758,-16.555339813232422,0.0087321884930133,-1.0041322708129885,-9.568100929260254,1.0,9.43,1.154271125793457,0.3915157318115234,0.104432063549557,0.03639096696416
503748.0,8.0,0.4301078405637801,1,157.47391592945988,20.80156311752136,2375,573,53770,-16.7838191986084,0.0096969846636056,-2.0139784812927246,-9.631875038146973,1.0,9.14,1.2759990692138672,0.295196533203125,0.0873706147574778,0.0457745832038812
506530.0,21.0,0.531397261962878,1,130.63244228194208,14.291928457574986,2427,25,53815,-16.061874389648438,0.0069922697730362,-2.3418214321136475,-10.161110877990724,2.0,,-0.2217311859130859,-1.2811031341552734,0.0556256979142593,0.0298868340887292
507209.0,7.0,0.3428551428705172,1,131.86346665569786,16.387106949557825,2429,587,53799,-16.97710418701172,0.019593808799982,-1.0633838176727295,-9.78684902191162,1.0,9.14,1.3992223739624023,0.381134033203125,0.1173102374251984,0.0313700511792806
507780.0,11.0,-0.1294025083742006,1,134.31619209300152,16.65003480286642,2431,602,53818,-16.844274520874023,0.0204655695706605,-1.1678723096847534,-9.873170852661133,1.0,8.99,1.288604736328125,0.3984813690185547,0.0930531398858919,0.0290941219271052
508887.0,5.0,0.9833825824704948,1,136.5245589988854,16.20452428586796,2435,185,53828,-16.685976028442383,0.0189640335738658,-1.182201862335205,-9.67135524749756,1.0,,1.3346576690673828,0.3642807006835937,0.0994864993350939,0.0427276779567936
511024.0,5.0,-0.1648897121017744,1,232.56614003559463,48.97179675607261,2464,46,54272,-16.854955673217773,0.0250080917030572,,,,,0.8003711700439453,0.1777973175048828,0.1130811466919637,0.0392818721585524
514703.0,16.0,-0.0813641823602905,1,166.24322203677454,16.17770863331415,2487,68,53852,-16.972660064697266,0.0204019322991371,-1.4695219993591309,-10.558669090270996,1.0,,1.7053041458129885,0.5822296142578125,0.1600904204470761,0.0405353572542411
515378.0,5.0,-0.8624054217855393,1,166.26653536025782,22.68984278494825,2488,561,54149,-16.75682830810547,0.0246468316763639,-1.5493851900100708,-10.696184158325195,4.0,,2.124098777770996,0.6469287872314453,0.2235679104185829,0.0328205895393785
519140.0,14.0,-0.2823134135121961,1,172.41499133431947,17.929989006656157,2499,524,54176,-16.85384750366211,0.0125648686662316,-1.2245413064956665,-9.647320747375488,1.0,8.97,1.4004631042480469,0.3911037445068359,0.0784568067080516,0.0310442455030245
519194.0,11.0,0.4819373029462216,1,173.3346693963331,17.657450205496357,2499,619,54176,-16.284759521484375,0.0117203695699572,-1.4074687957763672,-9.706147193908691,1.0,8.71,1.3628873825073242,0.3912773132324219,0.0751214561892523,0.030731613090903
519320.0,6.0,0.2987159047887636,1,171.98825390307016,20.791948846204463,2500,202,54178,-16.707260131835938,0.0183611642569303,-0.5178160071372986,-8.468155860900879,1.0,,0.7331867218017578,0.1155529022216796,0.0594245618973117,0.030687923431299
519914.0,20.0,-0.2299071186542252,1,174.06155372870697,25.43539434163312,2501,616,54084,-16.977479934692383,0.0105292573571205,-1.374763250350952,-9.99536418914795,1.0,9.36,1.2213459014892578,0.3611221313476562,0.0596684822563736,0.0287541506320428
520281.0,16.0,-0.1374935430915635,1,174.41173975732474,17.007324974099518,2503,27,53856,-15.736124992370604,0.0118411993607878,-1.3991875648498535,-9.900994300842283,1.0,,1.9067440032958984,0.6279010772705078,0.1042193847690765,0.0321128531456732
